UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
96.07475,121.4188,14.44835,403.37,333.341,-203.6222,100.6437,10.00352,-3.501217
97.07506,122.894,14.06878,405.9616,330.6519,-213.8591,98.68378,10.53784,-2.590823
98.07554,124.3624,14.07308,409.1455,327.6063,-224.0008,99.48759,10.17612,-3.182309
99.07646,125.8085,13.58998,411.7166,324.5443,-234.1423,96.74195,10.39103,-2.568805
100.0769,127.2324,13.70377,415.5306,321.4227,-244.2596,98.44011,10.06189,-3.812338
101.0781,128.6503,13.57619,418.8152,317.944,-254.2686,98.31195,10,-3.280691
102.0797,130.0461,13.48329,422.3782,314.4297,-264.2697,98.48227,10,-3.557334
103.0816,131.4364,13.44884,425.8628,310.5106,-274.1026,99.04593,10.07555,-3.477986
104.0821,132.8873,13.66667,425.8767,303.2022,-281.6282,100.6231,10.02616,-0.01393866
105.0835,134.3158,13.64678,423.261,294.2934,-287.3479,99.86244,10,2.612241
106.0848,135.6921,14.36585,420.5182,284.5529,-291.512,104.3358,9.999999,2.739063
107.0865,137.0488,14.97412,417.0152,274.4951,-294.8629,107.7496,10.20728,3.497183
108.0867,138.4157,15.00521,412.3624,264.3612,-297.9219,106.7636,10.50131,4.651979
109.0884,139.8103,14.89061,407.5763,254.1847,-300.8966,104.7367,10.06792,4.777856
110.0901,141.2341,15.01673,403.4719,244.0023,-303.8483,104.54,10.60922,4.097546
111.0917,142.6879,15.47188,400.2478,233.8207,-306.7994,106.7723,10.08291,3.218938
112.0917,144.1664,15.72838,396.8726,223.6431,-309.7054,107.5832,10.01103,3.375117
113.0918,145.6716,15.8299,393.432,213.456,-312.5819,107.3213,11.09321,3.440103
114.0937,147.2064,15.53253,389.4945,203.2513,-315.4619,104.3009,10.15175,3.930274
115.0937,148.764,15.49349,386.3463,193.0649,-318.3368,103.2042,10.02026,3.14812
116.0943,150.3464,15.93471,384.3921,182.8725,-321.2133,105.5317,10.09893,1.952979
117.0948,151.9401,16.1722,382.0681,172.6108,-323.8167,106.4156,10.01318,2.32286
118.0953,153.5367,16.09361,378.8989,162.2298,-325.9046,105.0336,10.08891,3.167682
119.0956,155.1534,16.08547,376.0654,151.8328,-327.8948,104.1967,10.01184,2.832587
120.0958,156.7664,16.17131,373.0279,141.3297,-329.2144,103.8921,10.00157,3.036998
121.0969,158.2613,16.10461,370.3563,131.7872,-330.5173,102.7338,6.676083,2.668692
122.0975,158.9166,15.27421,367.8623,127.6552,-331.1124,96.90925,2.431229,2.492479
123.0985,159.156,14.41281,366.0527,126.1511,-331.329,91.11287,0.8853807,1.807777
124.0986,159.2432,13.53714,364.539,125.6042,-331.4078,85.3297,0.322429,1.513619
125.0993,159.2749,12.71605,363.278,125.405,-331.4365,79.96448,0.1174189,1.260054
126.0998,159.2865,11.90254,362.138,125.3325,-331.4469,74.69006,0.04276046,1.139507
127.1,159.2907,11.06553,361.0589,125.3061,-331.4508,69.29861,0.01526063,1.07876
128.1001,159.2923,10.16537,359.9953,125.2965,-331.4523,63.5355,0.005557467,1.063507
129.1008,159.2928,9.230289,358.9915,125.293,-331.4524,57.58332,0.002023863,1.003231
130.1029,159.293,8.71314,358.4798,125.2917,-331.4524,54.30517,1.858011,0.5105554
131.104,159.3667,8.530117,358.1658,124.8164,-331.4833,53.12653,2.001675,0.3136687
132.1042,159.4571,8.466311,357.935,124.2338,-331.5213,52.69794,1.867523,0.2307225
133.1046,159.3262,8.409594,359.2639,125.4734,-332.5152,52.54188,2.181814,-1.32839
134.1046,159.291,8.383259,359.995,125.9416,-333.1372,52.48508,1.74915,-0.7310018
135.1055,159.3274,8.408286,358.7898,125.3011,-332.0802,52.46439,0.985574,1.204106
136.1067,159.2522,8.406323,358.8207,125.7481,-331.9458,52.45686,0.6384738,-0.03087659
137.1071,159.3235,8.417156,358.3436,125.1653,-331.651,52.45412,0.2368048,0.4768682
138.1082,159.2608,8.402516,358.9568,125.7477,-332.0936,52.45313,0.9795073,-0.6125264
139.1095,159.2329,8.396881,359.1936,125.9942,-332.2563,52.45277,0.1504506,-0.2365301
140.1105,159.3725,8.404035,358.8904,125.0761,-332.2755,52.45263,1.314065,0.3029911
141.1113,159.724,8.419629,358.2283,122.8033,-332.4088,52.45263,5.355974,0.6615342
142.1121,161.1969,8.809081,356.0777,113.4158,-333.0985,54.53068,10,2.148862
143.1128,162.8782,9.585152,354.3071,102.8533,-333.8773,58.99678,10,1.769359
144.113,164.5544,9.768835,351.5515,92.26874,-333.9415,59.64897,10.00663,2.755047
145.1131,166.2294,9.895767,348.4162,81.70104,-333.3669,59.87751,10.00088,3.135028
146.1145,167.9295,9.997411,345.3891,71.12934,-332.6243,59.9608,10.00012,3.022789
147.1152,169.6677,10.07634,342.8839,60.55002,-332.1206,59.99108,10.00002,2.503486
148.1169,171.4241,10.15081,340.4568,49.97408,-331.3807,60.00209,10,2.42289
149.1182,173.1938,10.22418,338.0629,39.42777,-330.3502,60.0061,10,2.390909
150.1206,174.9131,10.33573,334.4612,29.1743,-327.738,60.00756,10,3.593303
151.1207,176.5658,10.22247,329.4446,19.42111,-323.6329,58.46671,10,5.015903
152.1229,178.208,9.611778,323.5112,9.974501,-318.8137,54.01707,10,5.920137
153.1237,179.8263,8.993943,317.1756,0.9499111,-313.2744,49.58407,10,6.330709
154.1248,181.4323,8.360367,310.5239,-7.679092,-307.128,45.14967,10,6.644432
155.126,183.0536,7.707647,303.7936,-16.03705,-300.6215,40.74432,10,6.72234
156.1266,184.596,7.071769,296.3804,-23.56797,-293.18,36.48814,10,7.408181
157.127,186.1135,6.3631,288.6299,-30.5492,-285.2205,31.98843,10,7.747828
158.1291,187.6627,5.626084,280.8664,-37.27033,-277.0174,27.53517,10,7.747018
159.1303,189.2186,4.846827,272.9933,-43.5775,-268.5038,23.06581,9.999999,7.864104
160.1316,190.774,4.047479,264.9816,-49.4111,-259.6613,18.70299,9.999999,8.000844
161.1329,192.403,4.432438,257.5963,-55.16275,-250.8318,19.90786,10.00869,7.37549
162.1356,194.6962,4.475491,258.4792,-65.3746,-249.2606,20.16989,10.00115,-0.8806211
163.1366,196.658,4.549672,255.4734,-73.00286,-243.9807,20.26497,10.00015,3.00279
164.1379,196.5612,5.629393,245.382,-69.60611,-234.0683,24.07048,10.46961,10.07832
165.1379,196.9878,6.324248,236.0913,-68.55839,-224.4159,26.00661,10.06354,9.290428
166.139,199.5349,6.513009,235.4967,-78.23734,-220.5087,26.71207,10.00845,0.593894
167.1403,202.0956,6.53327,237.0253,-88.57867,-218.1915,26.96874,10.00108,-1.526596
168.1406,204.6016,6.526453,238.092,-98.47678,-215.0762,27.06204,10.00014,-1.066283
169.1407,205.932,6.785587,229.3266,-99.583,-204.7919,27.096,10.00002,8.764773
170.1409,206.8025,7.098239,219.3756,-98.16187,-194.3065,27.10838,10,9.949283
171.1411,208.1291,7.384268,210.9572,-98.633,-184.4976,27.11289,10,8.41654
172.1415,210.9278,7.30847,213.1464,-108.6581,-181.3549,27.11452,10,-2.188292
173.142,213.5771,7.17917,216.9687,-119.0557,-179.3486,27.11512,9.999999,-3.820408
174.1446,216.1304,7.039128,221.2647,-129.4798,-177.3635,27.11534,10,-4.284907
175.1465,218.5974,6.946079,224.2148,-138.8484,-173.9487,27.11543,10,-2.944391
176.1471,219.36,7.263526,214.4639,-134.9196,-164.4876,27.11543,10,9.745396
177.1486,219.4734,7.639745,203.9616,-128.5115,-156.0445,27.11543,10,10.48653
178.1487,219.5782,8.056225,193.4818,-122.0567,-147.6554,27.11543,10,10.47892
179.1498,219.695,8.520879,183.0027,-115.5937,-139.2581,27.11543,9.999999,10.46699
180.1513,219.8262,9.042028,172.5352,-109.1288,-130.8589,27.11543,10,10.45231
181.1534,222.5585,9.269043,168.3453,-112.3724,-122.382,27.11543,10,4.181044
182.1553,226.1408,9.169712,170.153,-121.1201,-116.3904,27.11543,10,-1.804202
183.1561,229.6131,9.030309,172.7569,-129.9556,-110.5496,27.11543,9.999999,-2.601959
184.1569,232.968,8.864369,175.9646,-138.7945,-104.711,27.11543,10,-3.204892
185.1574,235.6062,9.070711,171.9943,-140.1504,-95.94093,27.11543,10,3.968592
186.1591,236.9904,9.617298,162.3032,-134.1913,-87.17668,27.11543,10,9.674744
187.1598,238.4656,10.23255,152.6393,-128.0293,-78.56218,27.11543,9.999999,9.657003
188.1601,240.1429,10.92215,143.1084,-121.8653,-69.95429,27.11543,10,9.528007
189.1619,242.07,11.69924,133.7222,-115.6918,-61.33336,27.11543,10,9.369058
190.1642,245.5965,11.9658,130.7854,-116.5129,-52.8612,27.11543,10,2.930137
191.1653,249.0832,11.36593,137.5897,-126.002,-48.1578,27.11543,10,-6.796764
192.1678,252.2568,10.79425,144.7833,-135.4563,-43.34232,27.11543,10,-7.175956
193.1688,255.1126,10.25193,152.3536,-144.8888,-38.51775,27.11543,9.999999,-7.562627
194.1694,257.6978,9.742958,160.2299,-154.2926,-33.64741,27.11543,10,-7.87165
195.1718,260.2924,9.310572,167.6007,-163.0245,-27.8885,27.11543,10,-7.35324
196.1728,263.5588,9.529967,163.7764,-160.4966,-18.11947,27.11543,10,3.820124
197.1752,266.4219,9.958445,156.7967,-154.1332,-9.638079,27.11543,9.999999,6.963227
198.1756,269.231,10.46044,149.3497,-146.8543,-1.971194,27.11543,10,7.444199
199.1758,271.7688,11.08617,141.0165,-138.3191,4.27142,27.11543,10,8.331008
200.1766,274.1445,11.83784,132.1784,-129.029,9.349656,27.11543,9.999999,8.831362
201.1778,276.6969,12.69745,123.3626,-119.5246,14.0344,27.11543,10,8.805535
202.1788,279.4946,13.68184,114.6383,-109.8595,18.37354,27.11543,10,8.715014
