UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity,UUID
41.03538,125.3264,26.88445,1784.638,1298.666,-920.4066,-807.0,9.999999,-7.45506,02dbed12-e14a-41d3-8306-dde3c72fb716
42.03555,125.0931,26.76367,1792.093,1309.239,-919.9137,-807.0,9.999999,-7.454282,5f909980-55af-42bf-8a05-f2266c53284b
43.03588,124.8603,26.64407,1799.545,1319.812,-919.353,-807.0,10.0,-7.449355,5f909980-55af-42bf-8a05-f2266c53284b
44.03859,124.6263,26.5257,1806.99,1330.406,-918.6857,-807.0,10.0,-7.424604,5f909980-55af-42bf-8a05-f2266c53284b
45.03907,124.3943,26.40849,1814.429,1340.971,-917.9873,-807.0,10.0,-7.435906,5f909980-55af-42bf-8a05-f2266c53284b
46.04005,124.1609,26.293,1821.829,1351.533,-917.1536,-807.0,9.999999,-7.392408,5f909980-55af-42bf-8a05-f2266c53284b
47.04065,123.9259,26.17938,1829.173,1362.077,-916.1725,-807.0,10.0,-7.340065,5f909980-55af-42bf-8a05-f2266c53284b
48.04207,123.6913,26.06676,1836.52,1372.625,-915.1266,-807.0001,9.999999,-7.335976,5f909980-55af-42bf-8a05-f2266c53284b
49.04253,123.4565,25.9557,1843.829,1383.15,-913.9768,-807.0,10.0,-7.306477,5f909980-55af-42bf-8a05-f2266c53284b
50.04283,123.2227,25.84556,1851.144,1393.67,-912.7805,-807.0001,9.999999,-7.311993,5f909980-55af-42bf-8a05-f2266c53284b
51.04318,122.9902,25.73621,1858.469,1404.186,-911.5488,-807.0,10.0,-7.323009,5f909980-55af-42bf-8a05-f2266c53284b
52.0442,122.7584,25.62778,1865.797,1414.701,-910.2585,-807.0,10.0,-7.320039,5f909980-55af-42bf-8a05-f2266c53284b
2.000652,257.2198,36.52749,1455.456,-1140.588,-258.7206,866.3,10.0,5.979445,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
3.00079,256.7623,36.50595,1448.807,-1133.601,-266.67,861.9048,9.999999,6.647888,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
4.002639,256.296,36.43945,1441.611,-1126.739,-274.7538,856.2779,10.0,7.183254,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
5.003506,255.8245,36.36961,1434.556,-1119.944,-282.8794,850.6801,10.0,7.048824,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
6.003795,255.3372,36.28686,1428.113,-1113.661,-291.3904,845.1978,10.52861,6.440771,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
7.004707,254.8296,36.28756,1424.562,-1108.263,-300.4943,843.1103,10.0717,3.547909,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
8.005767,254.3024,36.28113,1423.496,-1104.715,-310.4716,842.3508,10.00954,1.064668,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
9.006393,253.7754,36.2795,1423.085,-1101.517,-320.5339,842.0745,9.714426,0.4113631,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
10.00791,253.3197,36.39582,1418.993,-1094.138,-327.8467,841.9739,10.00017,4.085478,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
11.00886,252.8101,36.35405,1420.336,-1092.798,-338.0664,841.9374,10.00002,-1.341993,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
12.01039,252.3194,36.2668,1423.26,-1093.329,-348.5189,841.924,10.0,-2.919347,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
13.01124,251.8441,36.27262,1417.993,-1086.284,-356.2258,838.9245,10.0,5.262629,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
14.01238,251.334,36.15549,1412.847,-1080.756,-365.1016,833.5497,10.0,5.13987,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
15.01296,250.8056,35.97956,1409.615,-1077.284,-375.0325,828.144,10.0,3.230925,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
16.01409,250.4151,36.01393,1401.804,-1068.283,-380.082,824.2356,10.00655,7.801615,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
17.015,250.1005,36.1013,1392.842,-1058.188,-383.0489,820.6832,10.0,8.95391,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
18.01662,249.7907,36.13549,1382.678,-1047.939,-385.759,815.3609,10.0,10.14741,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
19.01827,249.4767,36.19872,1373.047,-1037.686,-388.4568,810.9044,10.24253,9.615633,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
20.01897,249.158,36.36578,1365.271,-1027.444,-391.1519,809.5209,10.0325,7.7706,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
21.01928,248.8214,36.55875,1358.217,-1017.297,-394.1464,809.0175,10.00432,7.051633,d3eda0fc-6dd4-4b75-a34e-cddb6045bb25
22.01947,248.3631,36.69824,1353.47,-1008.74,-400.1397,808.8342,10.00057,4.746262,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
23.01948,247.8095,36.70155,1353.253,-1004.623,-409.784,808.7675,10.00008,0.2164295,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
24.02025,247.2821,36.61371,1356.003,-1003.986,-420.3444,808.743,10.00001,-2.747395,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
25.02039,246.791,36.48784,1359.909,-1004.864,-430.8719,808.6731,10.0,-3.906058,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
26.02081,246.3565,36.12294,1361.671,-1007.569,-441.1065,802.7322,10.0,-1.761232,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
27.02267,245.9282,35.76829,1363.783,-1010.325,-451.3436,797.1429,10.65453,-2.107646,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
28.0235,245.4663,35.57755,1367.497,-1011.81,-461.8271,795.6157,10.0,-3.711034,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
29.02417,244.9979,35.5603,1373.832,-1012.888,-472.3632,798.9651,10.01747,-6.330957,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
30.02531,244.5242,35.38647,1377.176,-1013.593,-482.9337,797.5072,10.0,-3.339938,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
31.02621,244.0443,35.10018,1378.236,-1013.863,-493.5231,792.4963,10.4244,-1.058742,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
32.02773,243.5615,34.92593,1380.979,-1013.835,-504.1226,790.6343,10.05731,-2.73963,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
33.03275,243.1181,34.80317,1384.044,-1013.658,-513.8546,789.9559,10.00762,-3.049618,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
34.03286,242.7904,34.68419,1387.764,-1014.879,-521.7924,789.7107,8.734301,-3.719174,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
35.03324,242.4616,34.53095,1392.995,-1017.558,-530.5749,789.6215,10.00013,-5.229354,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
36.03375,242.0057,34.44362,1396.032,-1016.578,-540.3934,789.5889,9.242425,-3.035446,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
37.03448,241.5066,34.40837,1397.265,-1013.152,-549.9453,789.5771,10.0,-1.231641,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
38.03593,241.0598,34.25641,1401.199,-1013.508,-560.4136,788.7309,10.0,-3.928045,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
39.03718,240.5911,34.16504,1405.367,-1012.988,-570.9963,789.2238,10.30807,-4.162991,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
40.03878,240.1223,34.19746,1411.511,-1012.3,-581.5753,793.3351,10.46242,-6.134098,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
41.0396,239.6545,34.01701,1413.993,-1011.445,-592.1198,791.0428,10.04804,-2.480032,5ed6f51b-428b-4a26-9c78-3bb77cf96eb4
42.04088,239.1982,33.98798,1419.519,-1010.978,-602.7068,793.5379,10.0,-5.518909,73471f68-74e7-42c6-a8cd-c5daeb558b94
43.04243,238.7465,34.07013,1427.037,-1010.545,-613.2975,799.4363,10.0,-7.506435,73471f68-74e7-42c6-a8cd-c5daeb558b94
44.04406,238.2974,34.15138,1434.588,-1010.058,-623.8875,805.351,10.0,-7.538858,73471f68-74e7-42c6-a8cd-c5daeb558b94
45.0443,237.8528,34.0612,1439.317,-1009.576,-634.4644,806.13,10.0,-4.727898,73471f68-74e7-42c6-a8cd-c5daeb558b94
46.04447,237.4122,33.773,1440.779,-1009.093,-645.0406,800.9346,10.0779,-1.461291,73471f68-74e7-42c6-a8cd-c5daeb558b94
47.04515,236.9751,33.57394,1443.842,-1008.611,-655.6221,798.4629,10.0,-3.061144,73471f68-74e7-42c6-a8cd-c5daeb558b94
48.04582,236.542,33.54309,1449.802,-1008.128,-666.2035,801.1082,10.00604,-5.955749,73471f68-74e7-42c6-a8cd-c5daeb558b94
49.04652,236.1127,33.43134,1454.481,-1007.646,-676.7852,801.3279,10.0008,-4.676183,73471f68-74e7-42c6-a8cd-c5daeb558b94
50.04785,235.687,33.23878,1457.889,-1007.163,-687.3737,799.1116,10.0,-3.403183,73471f68-74e7-42c6-a8cd-c5daeb558b94
51.04902,235.2565,32.96532,1459.155,-1005.965,-697.6939,793.9719,10.54213,-1.264761,73471f68-74e7-42c6-a8cd-c5daeb558b94
52.04955,234.9573,32.73934,1464.206,-1008.343,-707.1685,791.8687,10.07358,-5.04809,73471f68-74e7-42c6-a8cd-c5daeb558b94
53.04963,234.6085,32.74988,1471.618,-1008.982,-716.8208,796.105,7.030498,-7.411495,73471f68-74e7-42c6-a8cd-c5daeb558b94
54.05109,234.4432,32.58741,1480.173,-1014.607,-725.23,797.2002,10.02001,-8.543165,73471f68-74e7-42c6-a8cd-c5daeb558b94
55.05251,234.2882,32.47486,1490.219,-1020.792,-733.8323,800.1429,10.0,-10.03186,73471f68-74e7-42c6-a8cd-c5daeb558b94
56.05262,234.1218,32.46292,1501.791,-1026.702,-742.6132,806.0919,10.0,-11.57012,73471f68-74e7-42c6-a8cd-c5daeb558b94
57.05353,233.9418,32.36483,1511.774,-1032.295,-751.6096,809.2649,10.03479,-9.97358,73471f68-74e7-42c6-a8cd-c5daeb558b94
58.05505,233.6956,32.2282,1518.47,-1035.173,-760.5324,809.7888,7.449544,-6.685859,73471f68-74e7-42c6-a8cd-c5daeb558b94
59.05601,233.4346,32.08087,1525.053,-1037.846,-769.8018,809.9794,10.00061,-6.576722,73471f68-74e7-42c6-a8cd-c5daeb558b94
60.05726,233.0023,31.84861,1524.807,-1034.456,-779.4537,804.6055,10.0,0.2450532,73471f68-74e7-42c6-a8cd-c5daeb558b94
61.05875,232.5503,31.66932,1523.794,-1029.585,-788.5918,800.0161,10.0,1.012047,73471f68-74e7-42c6-a8cd-c5daeb558b94
62.0591,232.1177,31.76548,1530.063,-1026.746,-798.7914,805.4917,10.71446,-6.266816,30053523-563f-4487-8f8d-20a5c1540ebb
63.05969,231.6885,31.59957,1532.157,-1023.959,-809.0086,802.8189,10.05002,-2.093137,30053523-563f-4487-8f8d-20a5c1540ebb
64.06097,231.2617,31.51063,1535.607,-1021.169,-819.2329,802.5955,10.0,-3.445409,30053523-563f-4487-8f8d-20a5c1540ebb
65.06123,230.8408,31.63192,1538.545,-1015.744,-827.2173,806.9059,10.31188,-2.937586,30053523-563f-4487-8f8d-20a5c1540ebb
66.06139,230.4948,31.55865,1544.802,-1015.639,-837.3832,808.5046,10.04192,-6.255499,30053523-563f-4487-8f8d-20a5c1540ebb
67.06211,230.0726,31.36586,1546.374,-1012.551,-847.4474,804.8892,10.29604,-1.571375,30053523-563f-4487-8f8d-20a5c1540ebb
68.06301,229.6497,31.25008,1549.259,-1009.386,-857.5457,803.7161,10.0,-2.882291,30053523-563f-4487-8f8d-20a5c1540ebb
69.06467,229.3508,31.2655,1556.382,-1009.353,-866.626,807.769,10.26271,-7.110904,30053523-563f-4487-8f8d-20a5c1540ebb
70.06486,228.9565,31.2139,1561.512,-1007.223,-876.9092,809.2292,10.03524,-5.128886,30053523-563f-4487-8f8d-20a5c1540ebb
71.06548,228.5276,31.17419,1564.328,-1002.855,-886.3917,809.761,10.00468,-2.81404,30053523-563f-4487-8f8d-20a5c1540ebb
72.06698,228.1224,31.07043,1567.908,-999.9364,-896.485,809.1839,10.0,-3.57558,30053523-563f-4487-8f8d-20a5c1540ebb
73.06759,227.6876,31.02398,1570.345,-995.1332,-905.895,809.3507,10.04601,-2.435405,30053523-563f-4487-8f8d-20a5c1540ebb
74.06785,227.2622,31.01394,1571.978,-989.5114,-914.3051,809.9567,10.00611,-1.632639,30053523-563f-4487-8f8d-20a5c1540ebb
75.0695,226.8768,31.08052,1569.376,-981.025,-918.772,810.1776,7.253603,2.598473,30053523-563f-4487-8f8d-20a5c1540ebb
76.07034,226.5339,30.97994,1574.117,-979.4902,-928.3998,810.2579,9.223799,-4.737599,30053523-563f-4487-8f8d-20a5c1540ebb
77.0713,226.4092,30.97245,1574.517,-977.7922,-930.8392,810.2871,1.586546,-0.3996426,30053523-563f-4487-8f8d-20a5c1540ebb
78.07137,226.3669,30.95696,1574.201,-977.0672,-931.5242,809.7597,0.5777401,0.3162642,30053523-563f-4487-8f8d-20a5c1540ebb
79.07213,226.3515,30.8016,1571.628,-976.8031,-931.7736,804.7786,3.279663,2.570916,30053523-563f-4487-8f8d-20a5c1540ebb
80.07294,226.3459,30.73728,1570.57,-976.707,-931.8643,802.7218,1.194355,1.057238,30053523-563f-4487-8f8d-20a5c1540ebb
81.07389,226.3439,30.71385,1570.186,-976.6721,-931.8975,801.9734,0.4349482,0.3840367,30053523-563f-4487-8f8d-20a5c1540ebb
82.07516,226.3432,30.7592,1570.924,-976.6592,-931.9094,803.4193,0.0101613,-0.7371004,55ca2958-6405-41e5-9cfc-13f437d1724e
83.07651,226.3429,30.93977,1573.883,-976.6548,-931.9138,809.1909,0.003700441,-2.955367,55ca2958-6405-41e5-9cfc-13f437d1724e
84.07756,226.1644,31.03567,1580.677,-976.9677,-938.0439,814.9518,10.0,-6.78657,55ca2958-6405-41e5-9cfc-13f437d1724e
85.07797,225.8591,31.0313,1589.625,-977.5031,-948.6195,819.4617,10.37582,-8.945021,55ca2958-6405-41e5-9cfc-13f437d1724e
86.07928,225.5568,30.94075,1597.177,-978.032,-959.2045,821.1907,10.05065,-7.541698,55ca2958-6405-41e5-9cfc-13f437d1724e
87.08095,225.2574,30.81679,1604.194,-978.5453,-969.7936,821.8197,10.00647,-7.005251,55ca2958-6405-41e5-9cfc-13f437d1724e
88.08113,224.9911,30.6955,1610.358,-979.004,-979.3065,822.0482,6.413047,-6.163157,55ca2958-6405-41e5-9cfc-13f437d1724e
89.08154,224.9576,30.68183,1611.169,-979.0621,-980.5109,822.1313,0.4975787,-0.8101005,55ca2958-6405-41e5-9cfc-13f437d1724e
90.08234,224.9489,30.67853,1611.385,-979.0773,-980.8251,822.1617,0.1812032,-0.2157679,55ca2958-6405-41e5-9cfc-13f437d1724e
91.08395,224.6906,30.77911,1606.654,-970.7704,-981.3125,822.1727,10.0,4.722899,55ca2958-6405-41e5-9cfc-13f437d1724e
92.08414,224.3625,30.90812,1600.615,-960.2168,-981.8239,822.1768,9.604,6.037689,55ca2958-6405-41e5-9cfc-13f437d1724e
93.08458,224.1458,30.99274,1596.681,-953.2998,-982.1575,822.178,9.999999,3.93233,55ca2958-6405-41e5-9cfc-13f437d1724e
94.08474,223.8116,31.1221,1590.706,-942.7267,-982.6672,822.178,10.0,5.974239,55ca2958-6405-41e5-9cfc-13f437d1724e
95.08592,223.6167,31.28975,1583.041,-933.1959,-979.3808,822.178,10.0,7.65613,55ca2958-6405-41e5-9cfc-13f437d1724e
96.08717,223.7157,31.42582,1576.884,-929.9045,-972.5552,822.178,4.457008,6.149327,55ca2958-6405-41e5-9cfc-13f437d1724e
97.08856,223.5263,31.4975,1573.663,-924.0834,-972.8871,822.1781,10.0,3.215976,55ca2958-6405-41e5-9cfc-13f437d1724e
98.08941,223.0829,31.53059,1571.719,-915.071,-978.451,821.9363,10.28448,1.942693,55ca2958-6405-41e5-9cfc-13f437d1724e
99.09001,222.637,31.61386,1570.894,-906.1422,-984.1465,823.4498,10.03819,0.8245727,55ca2958-6405-41e5-9cfc-13f437d1724e
100.0903,222.19,31.75284,1571.114,-897.2185,-989.8419,826.8085,10.97392,-0.220396,55ca2958-6405-41e5-9cfc-13f437d1724e
101.0905,221.7418,31.81171,1570.068,-888.2906,-995.5314,827.6292,10.0,1.046314,55ca2958-6405-41e5-9cfc-13f437d1724e
102.0913,221.3561,31.7335,1566.797,-880.4763,-1000.247,824.0863,6.25716,3.268652,692a4f48-2304-4288-a4eb-909b3c6d0c01
103.092,221.2125,31.83297,1559.976,-873.2042,-997.0144,822.8011,10.02766,6.816113,692a4f48-2304-4288-a4eb-909b3c6d0c01
104.0922,221.1989,32.02438,1550.753,-866.0017,-989.2645,822.3336,10.00367,9.220854,692a4f48-2304-4288-a4eb-909b3c6d0c01
105.0928,221.1029,32.22242,1541.92,-857.5574,-982.9349,822.1632,10.00049,8.826957,692a4f48-2304-4288-a4eb-909b3c6d0c01
106.0939,221.0695,32.43091,1532.964,-850.0461,-975.4738,822.1012,10.00006,8.947343,692a4f48-2304-4288-a4eb-909b3c6d0c01
107.0954,221.1181,32.53616,1522.39,-844.0169,-966.8972,818.7897,10.25529,10.5579,692a4f48-2304-4288-a4eb-909b3c6d0c01
108.0968,221.2154,32.69865,1513.021,-838.929,-957.7809,817.3649,10.03423,9.35612,692a4f48-2304-4288-a4eb-909b3c6d0c01
109.0983,221.0997,32.88603,1504.405,-830.4751,-952.0023,816.8466,10.00455,8.602008,692a4f48-2304-4288-a4eb-909b3c6d0c01
110.0992,221.1837,33.04103,1494.715,-825.0623,-943.0035,814.9775,10.74088,9.682448,692a4f48-2304-4288-a4eb-909b3c6d0c01
111.1,221.2133,33.16511,1485.287,-819.1852,-935.3105,812.5316,10.09738,9.419889,692a4f48-2304-4288-a4eb-909b3c6d0c01
112.1003,221.2443,33.34169,1475.645,-812.726,-926.9225,811.0598,10.0,9.640162,692a4f48-2304-4288-a4eb-909b3c6d0c01
113.1015,221.2826,33.38734,1463.766,-806.3747,-918.4404,805.5051,10.0,11.86385,692a4f48-2304-4288-a4eb-909b3c6d0c01
114.1026,221.2346,33.4495,1453.379,-799.317,-911.9389,801.1048,10.32146,10.3757,692a4f48-2304-4288-a4eb-909b3c6d0c01
115.1041,220.8016,33.51181,1448.052,-788.9303,-913.9321,799.4826,10.04322,5.318439,692a4f48-2304-4288-a4eb-909b3c6d0c01
116.1046,220.4521,33.64741,1441.836,-778.7528,-913.3475,798.8931,10.00574,6.213516,692a4f48-2304-4288-a4eb-909b3c6d0c01
117.1046,220.2555,33.85605,1433.614,-769.3176,-908.5773,798.6783,10.00076,8.221144,692a4f48-2304-4288-a4eb-909b3c6d0c01
118.1052,219.9039,34.01632,1427.527,-759.054,-907.6943,798.6003,10.0001,6.08341,692a4f48-2304-4288-a4eb-909b3c6d0c01
119.1059,219.7652,34.08921,1416.464,-750.3442,-901.7037,793.9039,9.8,11.05626,692a4f48-2304-4288-a4eb-909b3c6d0c01
120.106,219.6667,34.2362,1410.422,-744.3025,-897.5765,793.5118,10.00166,6.040707,692a4f48-2304-4288-a4eb-909b3c6d0c01
121.108,219.5535,34.47038,1401.809,-735.9332,-891.0635,793.3965,10.00022,8.595461,692a4f48-2304-4288-a4eb-909b3c6d0c01
122.1089,219.445,34.65062,1392.248,-727.6591,-884.4485,791.5913,10.0,9.553224,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
123.109,219.4947,34.71788,1381.651,-722.2944,-876.3784,786.8999,7.777781,10.59557,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
124.1093,219.5906,34.77959,1377.383,-720.9863,-871.8126,785.6884,2.832434,4.266589,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
125.1099,219.5071,34.84861,1374.228,-717.464,-870.1346,785.2474,10.00325,3.153469,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
126.1111,219.1181,34.86221,1369.37,-708.9082,-871.7473,782.7386,5.90805,4.852029,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
127.1111,219.0022,34.68808,1365.735,-706.7552,-872.7025,777.2513,5.213223,3.634839,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
128.1117,219.0326,34.82901,1367.706,-707.0311,-872.0964,781.137,0.3855672,-1.97015,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
129.1122,219.1343,34.97341,1366.284,-706.5981,-868.4056,783.1487,10.03658,1.421686,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
130.1123,219.4193,35.20798,1359.278,-705.2323,-857.9743,783.6865,10.00486,7.004894,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
131.1145,219.758,35.41862,1352.58,-704.953,-847.3737,783.8824,10.00064,6.683684,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
132.1207,220.1189,35.62075,1346.029,-705.0587,-836.725,783.9508,10.0,6.510428,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
133.1211,220.4852,35.63489,1336.46,-705.2191,-826.137,778.6456,9.999999,9.565295,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
134.1213,220.8594,35.67802,1330.357,-706.9728,-817.3207,775.9036,10.0939,6.101655,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
135.1224,221.2604,35.80611,1324.584,-708.4415,-807.5276,774.9401,9.590565,5.767056,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
136.1232,221.4678,35.95615,1319.201,-707.1292,-800.1685,774.5896,6.146372,5.378913,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
137.1248,221.8213,36.14019,1313.175,-707.1438,-790.3065,774.4619,10.00027,6.015967,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
138.1249,222.2238,36.25691,1306.257,-707.8683,-780.018,772.5294,9.188295,6.917474,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
139.125,222.5694,36.17382,1303.551,-711.8392,-774.9504,769.4041,4.586061,2.705489,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
140.1253,222.3862,36.30732,1299.401,-705.8928,-773.4255,769.3961,2.999375,4.149061,d8abf2df-38de-4cf5-8fb3-909b13cbffe5
2.000591,133.825,3.301619,1180.725,850.4305,-816.2452,68.0,10.0,6.902643,e84617bc-b751-485a-b9d3-bdd0ae6b8065
3.002386,134.1395,3.325077,1172.379,839.9374,-815.0782,68.0,10.0,8.331851,e84617bc-b751-485a-b9d3-bdd0ae6b8065
4.003204,134.4828,3.347845,1164.433,829.3595,-814.5198,68.0,10.0,7.939301,e84617bc-b751-485a-b9d3-bdd0ae6b8065
5.004646,134.836,3.370517,1156.614,818.7687,-814.0941,68.0,9.999999,7.807717,e84617bc-b751-485a-b9d3-bdd0ae6b8065
6.004869,135.1993,3.39298,1148.958,808.1859,-813.8283,68.0,10.0,7.653816,e84617bc-b751-485a-b9d3-bdd0ae6b8065
7.005487,135.5497,3.416671,1141.019,797.6238,-813.0779,68.0,9.999999,7.934662,e84617bc-b751-485a-b9d3-bdd0ae6b8065
8.00878,135.8833,3.441621,1132.722,787.0909,-811.7413,68.0,10.0,8.269044,e84617bc-b751-485a-b9d3-bdd0ae6b8065
9.010468,136.2198,3.467014,1124.454,776.5792,-810.3687,68.0,10.0,8.254493,e84617bc-b751-485a-b9d3-bdd0ae6b8065
10.01079,136.5908,3.490988,1116.751,766.0112,-809.7747,68.0,10.0,7.700768,e84617bc-b751-485a-b9d3-bdd0ae6b8065
11.01187,136.9865,3.513963,1109.459,755.4166,-809.704,68.0,9.999999,7.284167,e84617bc-b751-485a-b9d3-bdd0ae6b8065
12.01345,137.395,3.536513,1102.37,744.8167,-809.8413,68.0,10.0,7.077887,e84617bc-b751-485a-b9d3-bdd0ae6b8065
13.01357,137.8051,3.55947,1095.282,734.2319,-809.8904,68.0,10.0,7.086654,e84617bc-b751-485a-b9d3-bdd0ae6b8065
14.01473,138.2125,3.5831,1088.066,723.6375,-809.6989,68.0,10.0,7.207821,e84617bc-b751-485a-b9d3-bdd0ae6b8065
15.01588,138.6116,3.607823,1080.637,713.0571,-809.1361,68.0,10.0,7.420682,e84617bc-b751-485a-b9d3-bdd0ae6b8065
16.01643,139.0029,3.633403,1073.018,702.5068,-808.2251,68.0,10.0,7.61447,e84617bc-b751-485a-b9d3-bdd0ae6b8065
17.01767,139.3854,3.660142,1065.189,691.9891,-806.9411,68.0,10.0,7.81963,e84617bc-b751-485a-b9d3-bdd0ae6b8065
18.01833,139.7747,3.687058,1057.435,681.4725,-805.6924,68.0,10.0,7.748551,e84617bc-b751-485a-b9d3-bdd0ae6b8065
19.01996,140.1843,3.713306,1049.977,670.9102,-804.8024,68.0,10.0,7.446033,e84617bc-b751-485a-b9d3-bdd0ae6b8065
20.02071,140.6178,3.738322,1042.937,660.3263,-804.4026,68.0,10.0,7.034226,e84617bc-b751-485a-b9d3-bdd0ae6b8065
21.02095,141.0688,3.762651,1036.216,649.7405,-804.3361,68.0,10.0,6.719872,e84617bc-b751-485a-b9d3-bdd0ae6b8065
22.02106,141.5304,3.786618,1029.666,639.1558,-804.4048,68.0,10.0,6.549562,51a00c25-8515-40b4-a6d9-fcfeef783c3a
23.02241,141.988,3.811564,1022.941,628.5604,-804.1742,68.0,10.0,6.715544,51a00c25-8515-40b4-a6d9-fcfeef783c3a
24.0238,142.4404,3.837471,1016.04,617.976,-803.629,68.0,10.0,6.8911,51a00c25-8515-40b4-a6d9-fcfeef783c3a
25.02394,142.8904,3.864118,1009.049,607.4181,-802.8696,68.0,10.0,6.9901,51a00c25-8515-40b4-a6d9-fcfeef783c3a
26.02542,143.3358,3.891739,1001.889,596.8719,-801.8116,68.0,9.999999,7.149537,51a00c25-8515-40b4-a6d9-fcfeef783c3a
27.02724,143.7798,3.920215,994.6351,586.3444,-800.5469,68.0,10.0,7.24083,51a00c25-8515-40b4-a6d9-fcfeef783c3a
28.02812,144.236,3.948288,987.5624,575.8096,-799.4365,68.0,10.0,7.066576,51a00c25-8515-40b4-a6d9-fcfeef783c3a
29.02985,144.7079,3.975867,980.7222,565.2441,-798.5557,68.0,10.0,6.82832,51a00c25-8515-40b4-a6d9-fcfeef783c3a
30.03011,145.1936,4.002865,974.1248,554.6787,-797.8889,68.0,10.0,6.595687,51a00c25-8515-40b4-a6d9-fcfeef783c3a
31.03152,145.6943,4.029197,967.7604,544.0899,-797.4348,68.0,10.0,6.355517,51a00c25-8515-40b4-a6d9-fcfeef783c3a
32.03267,146.2049,4.05531,961.5543,533.5006,-797.082,68.0,9.999999,6.198958,51a00c25-8515-40b4-a6d9-fcfeef783c3a
33.0344,146.7363,4.07972,955.7964,522.9191,-797.1691,68.0,10.0,5.7479,51a00c25-8515-40b4-a6d9-fcfeef783c3a
34.03608,147.2912,4.10198,950.6259,512.3738,-797.8337,68.0,9.999999,5.161884,51a00c25-8515-40b4-a6d9-fcfeef783c3a
35.03639,147.8055,4.129483,944.3076,501.8166,-797.04,68.0,10.0,6.31635,51a00c25-8515-40b4-a6d9-fcfeef783c3a
36.03673,148.3192,4.157699,937.9006,491.2766,-796.0407,68.0,9.999999,6.404793,51a00c25-8515-40b4-a6d9-fcfeef783c3a
37.03779,148.8314,4.186942,931.3747,480.7542,-794.802,68.0,10.0,6.518971,51a00c25-8515-40b4-a6d9-fcfeef783c3a
38.03918,149.3581,4.215472,925.0735,470.2076,-793.7517,68.0,10.0,6.292446,51a00c25-8515-40b4-a6d9-fcfeef783c3a
