UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
82.07324,69.24173,21.76049,3094.929,2687.796,1018.758,1147.375,10.00001,5.26109
83.07359,69.42065,21.79903,3089.7,2685.696,1008.382,1147.366,10,5.227686
84.07522,69.60051,21.83764,3084.493,2683.593,997.9921,1147.363,10,5.197847
85.07585,69.78088,21.87621,3079.321,2681.492,987.6125,1147.363,10,5.169074
86.07696,69.96206,21.91474,3074.174,2679.39,977.2282,1147.363,10,5.141294
87.07744,70.14381,21.95317,3069.058,2677.289,966.8502,1147.363,10,5.113243
88.08343,70.32728,21.99173,3063.943,2675.177,956.4152,1147.363,10,5.085282
89.08376,70.51042,22.03,3058.884,2673.077,946.0388,1147.363,10,5.056874
90.08511,70.69446,22.06824,3053.848,2670.974,935.6519,1147.363,10,5.028858
91.08534,70.87899,22.10633,3048.847,2668.874,925.2766,1147.363,10,5.000343
92.08594,71.0643,22.14438,3043.873,2666.773,914.8975,1147.363,10,4.971376
93.0869,71.25037,22.18234,3038.925,2664.672,904.5146,1147.363,10,4.943005
94.08721,71.43704,22.2202,3034.009,2662.572,894.1384,1147.363,10,4.913985
95.08801,71.6245,22.25799,3029.12,2660.47,883.7572,1147.363,10,4.885058
96.08944,71.81278,22.27761,3023.866,2658.368,873.3694,1146.332,10,5.246369
97.08992,72.00159,22.25281,3017.691,2656.267,862.9916,1142.782,10,6.172325
98.09152,72.19133,22.25824,3012.195,2654.164,852.6021,1140.965,10.04483,5.487567
99.09203,72.38155,22.28497,3007.195,2652.063,842.2239,1140.368,10.00596,4.997219
100.0922,72.57242,22.38151,3003.734,2649.963,831.8494,1143.738,10.52197,3.460906
101.0934,72.76419,22.45494,2999.803,2647.861,821.4637,1145.795,10.07078,3.925633
102.0944,72.95662,22.5052,2995.406,2645.76,811.0806,1146.543,10.00942,4.392869
103.0954,73.14976,22.54696,2990.858,2643.658,800.6973,1146.816,10.00125,4.543802
104.0961,73.34354,22.58551,2986.275,2641.557,790.3173,1146.915,10.00017,4.579867
105.0967,73.54549,22.61396,2982.811,2640.713,779.9349,1146.951,10.00002,3.462009
106.0979,73.71799,22.65777,2977.379,2637.395,770.3296,1146.964,10,5.425003
107.0979,73.8738,22.69594,2972.65,2634.554,761.7303,1146.969,5.913957,4.728661
108.098,74.03017,22.72644,2968.872,2632.686,753.41,1146.969,10,3.778123
109.0994,74.17081,22.75245,2965.657,2631.174,745.9954,1146.969,4.457007,3.210178
110.1008,74.35892,22.78693,2961.409,2629.172,736.1107,1146.969,10,4.241739
111.1015,74.55714,22.82299,2956.979,2627.071,725.7307,1146.969,9.999999,4.426704
112.103,74.75621,22.85895,2952.577,2624.969,715.343,1146.969,9.999999,4.395813
113.104,74.95589,22.89474,2948.209,2622.867,704.9593,1146.969,9.999999,4.363925
114.1045,75.12755,22.94225,2942.432,2618.905,695.4884,1146.969,10,5.773823
115.1046,75.30891,22.96816,2939.291,2617.794,686.3302,1146.969,10,3.14059
116.1056,75.48967,22.95148,2941.313,2622.072,678.6184,1146.969,10,-2.019536
117.1066,75.64565,23.00612,2934.706,2616.958,669.6986,1146.969,10,6.599657
118.1071,75.8446,23.04367,2930.184,2614.502,659.4056,1146.969,9.999999,4.52032
119.1074,76.04774,23.07865,2925.984,2612.395,649.0309,1146.969,10,4.19833
120.1085,76.25182,23.11345,2921.82,2610.292,638.6462,1146.969,10,4.15934
121.1098,76.45641,23.14826,2917.668,2608.166,628.2643,1146.969,10,4.147188
122.1111,76.66165,23.18292,2913.546,2606.037,617.8831,1146.969,10,4.116901
123.1117,76.86709,23.21769,2909.424,2603.869,607.5161,1146.969,10,4.119346
124.1122,77.07317,23.25232,2905.33,2601.695,597.1499,1146.969,10,4.091351
