UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
49.04719,236.8053,11.78166,6010.664,-4923.847,-3221.43,-1227.273,9.999999,8.15959
50.04848,236.7415,11.79791,6002.502,-4913.287,-3222.335,-1227.273,9.999999,8.151644
51.04954,236.6776,11.8142,5994.349,-4902.729,-3223.239,-1227.273,9.999999,8.144669
52.05051,236.6135,11.8305,5986.204,-4892.171,-3224.143,-1227.273,9.999999,8.136608
53.05196,236.5492,11.84683,5978.063,-4881.609,-3225.048,-1227.273,9.999999,8.128822
54.05273,236.4847,11.8632,5969.936,-4871.054,-3225.952,-1227.273,9.999999,8.121189
55.05624,236.4199,11.87964,5961.794,-4860.47,-3226.858,-1227.273,9.999999,8.113661
56.05753,236.355,11.89605,5953.678,-4849.91,-3227.763,-1227.273,9.999999,8.105765
57.05896,236.29,11.91254,5945.568,-4839.348,-3228.667,-1227.273,9.999999,8.098265
58.05955,236.2248,11.92901,5937.473,-4828.794,-3229.572,-1227.273,9.999999,8.089922
59.06074,236.1594,11.94552,5929.381,-4818.235,-3230.476,-1227.273,9.999999,8.082218
60.0626,236.0938,11.96207,5921.292,-4807.669,-3231.381,-1227.273,9.999999,8.073852
61.06289,236.028,11.97865,5913.223,-4797.119,-3232.284,-1227.273,9.999999,8.066982
62.06376,235.9621,11.99526,5905.158,-4786.563,-3233.188,-1227.273,9.999999,8.057962
63.06495,235.8959,12.0119,5897.098,-4776.003,-3234.093,-1227.273,9.999999,8.050468
64.06499,235.8297,12.02856,5889.058,-4765.46,-3234.996,-1227.273,9.799999,8.039663
65.06571,235.7679,12.04498,5881.131,-4755.27,-3235.57,-1227.273,10,7.921556
66.06615,235.7254,12.06362,5872.183,-4745.306,-3233.944,-1227.273,10,8.944366
67.06638,235.6339,12.07235,5868.007,-4736.609,-3239.112,-1227.273,8.33748,4.17433
68.06644,235.5733,12.08495,5861.972,-4728.091,-3240.628,-1227.273,9.604,6.034724
69.06765,235.5243,12.09688,5856.274,-4720.516,-3241.369,-1227.273,10,5.690921
70.06859,235.457,12.13798,5848.803,-4709.959,-3242.277,-1229.807,9.999999,7.464182
71.06986,235.3894,12.19371,5841.659,-4699.399,-3243.181,-1233.86,10,7.134924
72.07021,235.3217,12.15351,5832.422,-4688.849,-3244.085,-1227.909,9.999999,9.233657
73.0708,235.2538,12.13663,5823.706,-4678.295,-3244.989,-1224.397,10.03927,8.711618
74.07196,235.1857,12.14816,5815.614,-4667.736,-3245.893,-1223.839,10.00522,8.081946
75.07278,235.1192,12.16264,5807.824,-4657.469,-3246.771,-1223.636,10.00069,7.783671
76.07326,235.0518,12.17859,5799.981,-4647.083,-3247.66,-1223.562,9.823301,7.839515
77.07375,234.9856,12.19469,5792.313,-4636.907,-3248.53,-1223.535,10.00001,7.664154
78.07437,234.9203,12.21074,5784.773,-4626.887,-3249.385,-1223.525,10,7.535408
79.07547,234.8551,12.22676,5777.288,-4616.928,-3250.235,-1223.522,9.999999,7.477135
80.076,234.7923,12.24226,5770.087,-4607.338,-3251.052,-1223.522,9.799999,7.196371
81.07705,234.7268,12.25839,5762.616,-4597.377,-3251.901,-1223.522,9.799999,7.463372
82.0779,234.661,12.27454,5755.139,-4587.398,-3252.752,-1223.522,9.41192,7.471189
83.0789,234.5954,12.29064,5747.718,-4577.485,-3253.597,-1223.522,9.999999,7.413005
84.07971,234.5294,12.30684,5740.271,-4567.525,-3254.446,-1223.522,9.999999,7.440735
85.08023,234.4638,12.32293,5732.891,-4557.646,-3255.288,-1223.522,9.799999,7.376536
86.08067,234.3975,12.33914,5725.471,-4547.703,-3256.135,-1223.521,9.603999,7.416692
87.0811,234.3309,12.35544,5718.041,-4537.733,-3256.986,-1223.522,9.41192,7.427402
88.08737,234.2628,12.37205,5710.474,-4527.571,-3257.854,-1223.522,9.999999,7.519273
89.08794,234.1994,12.38754,5703.458,-4518.139,-3258.657,-1223.522,8.845785,7.012627
90.08882,234.1324,12.40386,5696.068,-4508.193,-3259.506,-1223.522,9.999999,7.382657
91.09009,234.0771,12.41732,5689.987,-4500.001,-3260.205,-1223.522,9.999999,6.073834
92.09083,234.0056,12.4347,5682.162,-4489.446,-3261.109,-1223.522,9.999999,7.81895
93.09168,233.9338,12.4521,5674.345,-4478.891,-3262.013,-1223.522,9.999999,7.810204
94.09313,233.8619,12.46956,5666.533,-4468.328,-3262.918,-1223.522,9.999999,7.801166
95.09413,233.7897,12.48701,5658.733,-4457.771,-3263.822,-1223.522,9.999999,7.791532
96.09538,233.7169,12.5044,5650.983,-4447.218,-3264.791,-1223.522,10,7.740382
